video_id,video_title,published_at,likes,dislikes,views,comment
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,طيب فيه شيوخ بيقولوا الحديث عن البخاري وهو ليكونن من أُمتي أقوامٌ يستحلُّون الحِر والحرير والخمر والمعازف فماذا الحل ؟؟
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ربنا يبارك  فيك  يا  احمد   يا رب  ،حلقه جميله جدا
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"حقيقي الواحد مبسوط و بيتعلم دايما 
من متبعتك ♥️"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ماشاء الله عليك كمية معلومات بصراحة خرافية لدرجة شككتني ان انت شغال لوحدك وحسيت ان معاك فريق اعداد قوي
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,D
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزآك الله خيرا. الله يرزقك و يرزقنا التجرد و الإخلاص و يوفقنا لما يحبه و يرضاه.
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,لايك قبل مشاهدة الحلقة 🌹😊
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ربنا يعينك يا ابو حميد
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خيرا موضوع مهم جدا.
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,حمظكم الله. من كل سر. ومكروه. على اداء الرسالة الإنسانية التي. تقدمونها شكرا وبالاجر والثواب كل ماتقدم لمتتبعيكم الاستاد احمد البحيري محمد. فارسي بنفارس من فاس المملكة المغربية رعاكم الله بالخير
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,طيب ممكن لينك الكتاب عشان نقراه ؟؟
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,مبدع يابحيري جزاك الله عنا الف خير وجعله في ميزان حسناتك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,❤❤
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,الله يزيدك من فضله و يرزقنا وياكم الفكر و المنطق السليم .. انا جداً معجبه بطريقة بحثك و تقصيك و شرحك و اتمنى اكون مثلك بهذه الطلاقة و الفصاحة و الاسترسال
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,يا أستاذ أحمد أتمنى لو استطعت أن تتواصل مع الاستاذ جديع أن تحصل على الكتاب تنشره كاملاً وأعانك الله وسدد خطاك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ماشاءالله عليك يا استاذنا احمد   الله يجزاك خير
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,زادك الله من فضله 👍👍
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"أهلين.
هل ممكن فيديو عن الشيخ جابر بغدادي.
الي مهتم بهذا الاقتراح يدعمه.
شكرا للجميع"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خيرًا
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,فوق الروعه
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"احسنت ف أجدت ف أبدعت..
رائع والله ❤️👏🏻"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"السلام عليكم ورحمة الله.. 
رائع كالعادة أستاذ أحمد.. بخصوص الكتاب موجود ع النت وكامل من الغلاف للفهرس.. أنا نزلته اليوم من موقع مكتبة نور 👍"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"انت اكثر انسان اقوله يا رتني عرفتك من زماااان من زمااااااااان 😂😂😂
لكان الحال غير الحال تمنيت لو انك كنت معلمي او استاذي ليتني تعلمت الإسلام على طريقتك مش دروس مادة التربية الإسلامية في مدارسنا تحس انهم جايين ينفرونا من الدين مش يعلمونا.
الحمد لله اني عثرت عليك و ان شاء الله ربنا يغير الحال و يصلح الأحوال و نموت على هداية و توبة 🤲
ربنا يجازيك عنا خير ❤"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ياريت لو كان فيه نسخه للكتاب او حتى كنت شرحتللنا ولو جزء بسيط من يااستاذ احمد وجزاك الله خير على كل حال
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"عايزين حلقه عن الكتاب ده يا استاذ احمد 
اللي معايا يدوس لايك"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"ما شاء الله ربنا يحفظك 
انا متابعة من اما كنت 100 الف متابع 
محترم ولك استفادة 
أحسنت"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ويا ريت تعمل حلقة عن إسلام بحيري
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"أحسنت يا استاذنا الفاضل
يا ريت تعمل حلقة عن د. سعد الدين الهلالي"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,انا نفسي اعرف انت عايش في مصر ولا لا؟؟؟
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,حفظك الله يااستاز احمد
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"غالي وعزيز يبحيري كنت صديق لي على مدار سنتين في اليوتيوب ومن وقت معرفتي فيك ونا مرافق لك في ابداعاتك وجميع فيديوهاتك 
الله يكرمك وزيدك مفهوميه"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"انا مش عارف انت بتقرا التعليقات دي ولا لا بس ف طلب غريب شويه مش عارف هينفع ولا لا 
كثير من الناس بيتكلموا وبينشروا معلومات كثير واحاديث وايات وتفاسير تدل ع ان احنا ف الوقت الحالي ف اخر الزمان وهذا هو زمن العلامات العشر ف الخمسين سنه الي القادمه ف لو ممكن تدينا الخلاصه ف الموضوع دا والاحاديث الصحيحه من غيرها لان انا بثق ف كلامك ومصادرك وفكرك بصراحة"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,احسنت الطرح
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ربما تبحث فيما قاله الشيخ الطريفي من باب الفائدة وتفصيل للموضوع في القادم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,اللهم صل وسلم وبارك على سيدنا محمد صلى الله عليه وسلم عليه أفضل الصلاة والسلام وعلى آله وصحبه وسلم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جميل انت والله يا عم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,انت راجل مثقف ومحترم وفكرك عالى
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,التعصب بيعمى الإنسان ويخليه يكرة كل مخالفيه
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,فكرك متميز ا.احمد ....الله يبارك لك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,المبدع استاذ احمد ربي يحفظك ويسعدك ويوفقك يارب العالمين ♥️
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ربنا ينتقم ويعجل بهلاك كل حاكم ظالم عاجلا غير اجلا
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,حفظكم الله 🙏🙏🙏🙏🙏
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,بارك الله بك كلامك صحيح
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,بارك الله في موهبتك في الخطابة وشد المتابعين ما شاء الله 👍❤
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,🔥✌💕
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,رائع يا بحيري كالعادة تمتلك موهبة توصيل المعلومة بإيجاز لكل الطبقات والعقول يوتيوبر سياسي بنكهة كوميدي لكن الصيغة رائعه
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"بلله عليك عاوزين سلسله...
اعز الناس ..ياستاذ احمد وعوده جميله لعرفوه بلعلم"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خير الجزاء عن كل ما تقدمه
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,شكرا ياغالى على النصايح القيمه ان شاء الله ربنا يعوض صبرنا خير خمسون عام وذياده كل يوم بكره احلى بس بكره مش عاوز يجى
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خير الجزاء
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خير الجزاء
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,صلي الله عليه وسلم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ياريت كل يوتيوبر يتكلم عنك ويعمل دعايه عشان الناس كلها تتابع حلقاتك الجميلة والاكثر جمالًا ❤️❤️❤️❤️
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,لا يسمن ولا يغني من جوع *
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"استاذي الفاضل ربنا يزيدك من علمه وفضله 
تحياتى ليك يا استاذ احمد"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,.
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"استاذي الفاضل ربنا يزيدك من علمه وفضله 
تحياتى ليك يا استاذ احمد"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"ما شاء الله تبارك الله 
ربنا يزيدك من فضله و علمه"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,اللهم صل على محمد وآل محمد كما صليت على إبراهيم وعلى آل إبراهيم وبارك علي محمد وعلى آل محمد كما باركت على إبراهيم وعلى آل إبراهيم في العالمين إنك حميد مجيد ❤👍💓
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,كان واجب عليك ذكر  ولو مثل واحد فعلي لما يحدث الان من أخطاء، لتصل المعلومة بشكل أوضح، شكرا لك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,أين أجد الكتاب لو سمحت على اي موقع وجزاك الله كل خير
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,تحية طيبة من القرن الافريقي  ( هرجيسا ) عاصمة أرض الصومال. وبارك الله فيك. وشكرا
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,من أفضل القنوات على اليوتيوب ❤️🇪🇬
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,احسن فيديو شفته
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ممكن لينك الكتاب؟
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,الغناء اقر القران والسنه والائمه الاربعه انها محرمه وليس فيه اختلاف كما تقول اخي الغالي
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,رائع جزاك الله كل خير
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,والله اكثر شيء جميل في ديننا الحنيف أن الاختلاف رحمة..... شكرا لك سيدي على هذه الحلقة الممتازة.. 👏👏👏
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,♥️
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,أحلى تجديد الخطاب البحيري ده ولا ايه
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,اللهم صل وسلم وبارك على سيدنا محمد
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ده دليل على العقول السهل الاستواز عليها ربي يفرجها علينا
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خيراً ي استاذ احمد، لو تكرمت هلا نشرت الكتاب على قناتك على التلغرام؟
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"حبيتك اد ما بحبك مرتين والله بعد الحلقه. بعيدا عن اني بحبك و بحترم جدا آراءك  حتي لما بختلف معاك. بس احترمتك فيك حتة الشك اللي بيؤدي للبحث ثم اليقين
سمعتلك قبل كده ف حلقة رئيك عن الإنفجار العظيم و حمدت ربنا اني لقيت حد عنده نفس النظره. ربنا يكرمك و يزيدك من علمه"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"استاذ.احمد.حضرتك.جبت.الخلاصه.هي.دي
الأسباب.اللي.وصلتنا.الي.الوضع.اللي.احنا.فين.الان
دون.الخوض.في.التفاصيل"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,استاذ احمد البحيري مبحر في العلم . لك الاحترام  والحب . متابعك من السودان
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,بحيري ❤️بس كده
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,تسلم ي راجل ي طيب
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,والله انت راجل محترم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,عاوزة اقولك اني دايما مابتابعش غير تعاشب شاي والاسبوع في كيس .. اول مرة اتفرج ع عرفوه بالعقل وحقيقي ماكنتش عاوزه الحلقة تخلص 💙 ماشاء الله عليك بجد 👏🏻❤️
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ياعزيزي اغلبنا مقييدين
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ممكن رابط النسخة اللى حضرتك نزلتها على النت لانى فعلا متلغبطة فى موضوع الغناء والموسيقى و مش عارفة ابدا البحث منين
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خيرا على جهودك في رفع الوعي عند الناس وفعلا الإسلام دين التيسير وليس التعسير وصدق رسول الله صلى الله عليه وسلم ( يسروا ولا تعسروا وبشروا ولا تنفروا ) بارك الله في جهودك وجعله في ميزان اعمالك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,يا ريت توضح لنا موضوع الختان للبنات ضرورى
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,🇩🇿 ❤️
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"اجمل السلاسل اللي احضرها لك بصراحه رائع 
اتمنى فقط ان لا يكون هناك خلفيه موسيقيه اثناء قرائه النصوص القرءانيه"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,كريم في علمك
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,الله ينور عليك يااحمد ويزيدك من فضله نعم الهدوء والادب ووضوح الفكر كم نحن فى حاجة الى امثالك حفظك الله
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,حدا يعمل منشن لادم النابلسي ❤️❤️ و الاغبياء الي هاجموه 🌚🌚
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"رحمني الله و إياك يا أستاذي العزيز على قلبي
اتمنى ان تقرأ تعليقي هذا و تدعو الله العظيم لي"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"مخي مش قادر يستوعب اللي بتنزله 
الكل في مستوي 
وانت في مستوي اعلي بكتييير 
ربنا يسعدك ذي مابتسعدنا 
ويشفي ابنك ويبارك لاسرتك"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,لا اله الا الله الواحد القهار رب السماوات والأرض وما بينهما العزيز الغفار سبحان الله العظيم سبحان الله وبحمده عدد خلقه ورضى نفسه وزينه عرشه ومداد كلما ته
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"(اللَّهُمَّ صَلِّ علَى مُحَمَّدٍ، وعلَى آلِ مُحَمَّدٍ، كما صَلَّيْتَ علَى آلِ إبْرَاهِيمَ، إنَّكَ حَمِيدٌ مَجِيدٌ، اللَّهُمَّ بَارِكْ علَى مُحَمَّدٍ وعلَى آلِ مُحَمَّدٍ، كما بَارَكْتَ علَى آلِ إبْرَاهِيمَ، إنَّكَ حَمِيدٌ مَجِيدٌ)
$$ربنا يرزقك وان الله لايضيع اجر من احسن عمله طمنا عليك $$اللهم اشفِ كل من شكى ألمًا، وخفف على كل من بكى وجعًا وحزنًا .. ربِّ ارح ثم هوّن ثم اشفِ كل نفس لا يعلم بألمها إلا أنت ..اللهم امين يارب حفظك الله$$للهم فاطر السموات والأرض يا وارث السماوات والأرض ياذا الجلال والاكرام ياحي يا قيوم برحمتك ارجوا واستغيث اللهم اني اسالك باسمك الاعظم الذي اذا دعيت به اجبت أن ترزق صاحب اليد التى تتابعنى وكل من سيقرأ الدعاء أرزقه بفرحه يخرو لك ساجدا باكيا$%$^^&"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,بارك الله فيك وفي اي واحد ذيك انت انسان محترم بكل اللغات ويارب يشفي ابنك ويبارك لك فيه وتشوفه عريس قد الدنيا قادر يا كريم
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,درس رائع جدا 💕
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,اخيرا سلسلة غير السلاسل الثلاثة الي بتنزل دايما
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,"بص بقا يا عم انت . 
انا سمعت قرآن من قراء عظام ومستحدثين وقراءات مختلفة . 
بس من اول بداية لفيديوهاتك حتى قبل  حلقات آل البيت وحبهم. -طريقة قرائتك للقرآن الكريم مميزة وجميلة ومفسرة . أثابك الله بكر حرف ..... فرج .......😘🥰"
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,جزاك الله خيرا و بارك الله فيك 👌❤️🤲🏻🤍
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,الله يحفظك ويسعدك ويوفقك يا اخوي يا احمد يا رب العالمين
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,بحبك في الله يا أستاذ أحمد 🇪🇬🌹💗🇪🇬 اللهم أشفي أبنك يا رب العالمين 🙏🙏🙏
gALjG2pMNWQ,{عرفوه بالعقل}(47) هل يجوز الجواز إذا جاز؟,2022-03-15T10:18:12Z,7715,0,170700,ربنا يسعدك ويفرح قلبك ♥️ ذي م بتفرح قلوبنا بكلامك الجميل 🤍
